customer_unique_id,payment_type,total_payment_installments,total_payment_value,geolocation_lat,geolocation_lng,total_payment_sequential
76a0491dd70c125840fa259f00dfc351,credit_card,2.0,149.36,-9.9021,-56.148,1.0
76a0cd11c93798fac74516330bd7bf3a,credit_card,8.0,173.64,-23.5984,-46.6125,1.0
76aa9e2466883573f5d399d0ac1b6530,credit_card,3.0,47.41,-10.8945,-37.0819,1.0
76b008b32aff5aa8cb57b5e2c9a0ed87,credit_card,14.0,149.63,-12.9889,-38.4881,1.0
76b69af57711b9d5d711208106392700,credit_card,8.0,121.14,-23.5536,-46.4527,1.0
76bcbdcd69723ce8c9570ff8ff61cd7f,credit_card,1.0,106.2,-22.9331,-43.5541,1.0
76c97b705abb621ef15e1259a258958c,boleto,1.0,173.23,-27.9118,-53.1148,1.0
76c9a12722537319e44c31e70b7815c3,credit_card,4.0,41.69,-22.5964,-46.5072,1.0
76d04d876f7ad112fc55b6227d2ae114,credit_card,3.0,215.07,-23.4737,-46.8965,1.0
76d27298b0c6f62c2127b1ef01b6611a,credit_card,2.0,173.88,-22.9821,-43.2069,1.0
76d91370df3ad38269e22a53edfa6f8a,credit_card,10.0,251.17,-22.4279,-43.2014,1.0
76e2443e68f30fa2a5d131dbf2fb02cb,credit_card,1.0,76.02,-29.1557,-51.5131,1.0
76e6f809c9669a0ee948d285c2328883,credit_card,1.0,42.86,-23.9832,-48.8765,1.0
76ec82705e56eacde61e1102fc6d2455,credit_card,3.0,217.09,-23.5985,-46.589,1.0
76f01a48426ac77fc25f5892410c0916,credit_card,1.0,57.29,-23.5639,-46.3694,1.0
76f0642f3d9b62a470a68250354e40a0,boleto,1.0,348.84,-20.8945,-51.3739,1.0
76f702b416a32c4570777482e4f9624d,credit_card,1.0,135.48,-24.3189,-50.6477,1.0
76fbf76b56d37626f2632604536cdd61,credit_card,1.0,58.13,-23.4958,-46.8475,1.0
76fc8db57976ff47f0644cad53588d9f,debit_card,1.0,41.28,-22.8246,-43.3067,1.0
76fd1df54cf7752d829f556f5e5d1827,credit_card,5.0,187.15,-1.6121,-47.4847,1.0
76fd9cf5537cafb206e3fd2b803ee013,credit_card,2.0,197.9,-23.5055,-46.6023,1.0
77001b080dd723bc9a22e538e5e06e41,credit_card,1.0,69.03,-23.5024,-46.8135,1.0
770e794c4208b19cd89bddfb46b20883,boleto,1.0,37.75,-23.3993,-45.8854,1.0
7713212dfe73f9d229ce336e0e67edc9,boleto,1.0,127.45,-2.5453,-44.235,1.0
771a8fdddcb6ddb1a9384bd7c51f8681,credit_card,1.0,136.28,-16.6939,-49.297,1.0
771c1a711afde25be37e7a59f24e5919,credit_card,3.0,154.13,-23.5266,-46.5917,1.0
772f0bc1ba1ce2b0a6cfa7603d7b1150,credit_card,2.0,193.42,-22.6148,-43.7057,1.0
7742974ce924a067fcc58c59fc94e58c,credit_card,6.0,257.92,-23.6714,-46.5061,1.0
7747ee7833956c23137411ba6e2ec75c,credit_card,1.0,102.53,-19.9054,-43.9483,1.0
774ffe5036cc11a7ee608762fd9da793,credit_card,4.0,41.72,-27.1184,-49.9996,1.0
7752f494eaae9a4a1b33fe6aa4d04f39,credit_card,1.0,84.56,-23.5695,-46.6113,1.0
7754f8e63c3845e9f61686357c69ed6f,credit_card,1.0,54.62,-23.4692,-46.6546,1.0
775562f9ac3ff98e81ecb9d35ba922d0,boleto,1.0,63.23,-23.5459,-46.6494,1.0
776e6661aa6ba9f0747ba59181b46f12,credit_card,2.0,351.46,-21.4239,-41.692,1.0
776ee5bc6481dccd38adbd26f6d78ce4,credit_card,1.0,109.59,-22.7235,-43.3215,1.0
776f97a51344626338b5eefded4d3a98,credit_card,1.0,35.1,-9.581,-35.7577,1.0
77753ef90e9a8f166c652aa75de0486a,credit_card,2.0,154.67,-5.0757,-42.7738,1.0
777681f9b9224be7805d16ba1bb73b6c,boleto,1.0,60.0,-15.7979,-48.0622,1.0
77784ec016bfbcc51d2394d1632f0d3d,credit_card,5.0,109.35,-23.5434,-46.2621,1.0
77928b4dbc08e06f382cf49eb6bdba88,credit_card,8.0,299.33,-23.8184,-46.0806,1.0
77938defe8452824069b39bc37934a81,credit_card,1.0,59.21,-7.1739,-38.7785,1.0
77971c2442b1adbbe0448409df2ea56a,credit_card,2.0,203.23,-9.6259,-35.7186,1.0
77ba7d982e2b7d4c36f2e2b26c4d6d92,credit_card,1.0,120.09,-22.8425,-43.3535,1.0
77c5694f38c891ca6ed31ad377fbc9e6,credit_card,10.0,135.87,-21.7496,-41.3403,1.0
77d56f7ed5168978a17035fbd536b2f2,credit_card,2.0,142.1,-23.584,-46.5414,1.0
77dad9a48d78bc09ad82b85481bf315f,credit_card,4.0,134.21,-25.4372,-49.3326,1.0
77e0a2e2281e2a533eb62268371a4bc6,credit_card,3.0,85.14,-25.3714,-49.0769,1.0
77e1a2f000b8b65e4af8156dc67de277,boleto,1.0,107.4,-19.3364,-47.1132,1.0
77ec31993fcf90d38a101b4df9a1151c,credit_card,10.0,497.1,-30.1575,-51.1565,1.0
7801badc78d7bb52422028d088d6edbd,boleto,1.0,162.81,-23.7628,-53.3103,1.0
7801c4b924e19c33c0601c0fb43a023e,credit_card,1.0,63.33,-23.4777,-46.6482,1.0
78074258b634884e20542b012106c6df,credit_card,2.0,195.47,-23.3528,-47.8721,1.0
78085f9ff6f99d4a1406f6c469b1d453,credit_card,1.0,43.41,-23.5141,-46.5691,1.0
781909f679df8defaa48ce2a4b09e754,credit_card,1.0,95.55,-20.277,-40.2925,1.0
781b5890a0c5604582557e2125b42ada,credit_card,3.0,154.22,-19.9246,-43.9461,1.0
781e46c8c808ad035cda5041057c8eb0,boleto,1.0,221.79,-26.5366,-53.3314,1.0
782191ca0d8839c892e01e1623297908,boleto,1.0,62.56,-22.9017,-43.0689,1.0
7824587a052b69872336fa8ab9c7d96c,credit_card,6.0,414.03,-16.6785,-49.2593,1.0
782dafaaa97f925523c698ae3f2c4f29,boleto,1.0,111.02,-16.3864,-48.929,1.0
7832c9a8eb62270795cbb72cc9b0be41,credit_card,3.0,43.77,-23.625,-46.5662,1.0
78335a3ece0bd9f13a9cf2ac449dbbf5,credit_card,1.0,117.75,-23.5341,-46.6786,1.0
784554eeed8362b391bbf0466175684e,credit_card,1.0,61.75,-22.5866,-47.5143,1.0
7849336c1b7785f258ffef06aedbd216,voucher,1.0,432.18,-22.7109,-46.8014,1.0
7855a31a981190a7c167e465692e21ea,credit_card,1.0,122.83,-19.9393,-44.0514,1.0
7860087050cefb213b5bb90757ccc28b,credit_card,8.0,250.4,-22.7961,-43.3828,1.0
786df84733884f34d941092d794dcee7,boleto,1.0,152.47,-22.99,-43.3545,1.0
786f871d8ef8aa582c55c3cea614f9ee,credit_card,1.0,66.58,-23.5602,-46.6044,1.0
787a5c4e16118ce0267bb67520cf8179,credit_card,1.0,65.1,-30.0387,-51.1219,1.0
7886084d7a7fb543b95d8b24c4cc7ac1,credit_card,2.0,127.16,-13.0051,-38.5231,1.0
788620dfe171ffaff1c5fda676fc376b,credit_card,1.0,78.47,-21.0194,-48.7746,1.0
788cb725f403d1aa1a9b5266ff31e405,credit_card,3.0,76.19,-25.5025,-49.2909,1.0
78911f9f3ff8b99a272b39a458a9120b,credit_card,1.0,28.48,-23.6428,-46.5721,1.0
7892ccb14f930499dd7f6c0019a22d54,credit_card,1.0,97.43,-22.8965,-43.2722,1.0
7895280f7add30050d1a5c1a81bc63ae,credit_card,24.0,609.56,-21.1099,-44.0234,1.0
78a951bf30ed2877352b570942b7d0e6,boleto,1.0,94.3,-20.3555,-40.3141,1.0
78ad85b91d9ca2d9b505816ab2662ff7,credit_card,5.0,119.25,-23.6011,-46.5537,1.0
78b57b8cd4fa5be49081409b92288d21,boleto,1.0,202.07,-23.7063,-46.557,1.0
78cf129e526bb784c2d9ff1616c40f50,boleto,1.0,133.48,-28.4057,-54.9574,1.0
78d448a4ba93427cc4455949fb162ab8,credit_card,1.0,110.91,-20.2841,-50.2497,1.0
78d4b99ae47914661abd3c888cb94efb,credit_card,3.0,257.73,-23.2244,-45.8821,1.0
78d5f7c0aefaa7f0ae663dd466f83627,credit_card,3.0,107.3,-23.6213,-46.7302,1.0
78d79858662c99b94b69547d9f80e061,credit_card,2.0,146.96,-23.5221,-51.6777,1.0
78d79858662c99b94b69547d9f80e061,debit_card,1.0,166.16,-23.5221,-51.6777,1.0
78e33e5734c2ff3703426bc781471ce9,credit_card,4.0,622.28,-23.5352,-46.6798,1.0
78e46b5d6e91b962494b1a841f720075,credit_card,1.0,121.09,-25.8699,-50.3882,1.0
78eb66fbac97124593fe5f03d545a9f1,boleto,1.0,294.3,-16.7145,-49.3271,1.0
78f1715ae4e7c7412a1f528ae75ed30e,credit_card,3.0,244.79,-24.9665,-53.4667,1.0
78fcceb499ec9008fcecbaad21efefc6,boleto,1.0,162.45,-20.4962,-48.9454,1.0
790352c18a7b36b50eb483aa9eba0a43,boleto,1.0,113.15,-23.2984,-45.9844,1.0
790418b06b177b2a7d8444ba99a6bb35,credit_card,2.0,187.11,-23.6487,-46.4363,1.0
790982964ea7e540a4b70e6b505cf90d,credit_card,1.0,45.21,-15.7662,-47.8847,1.0
790e0376b9cb88842b6e939f0b11409f,credit_card,6.0,140.04,-10.9911,-37.0607,1.0
790e20a4251cdfeef738109a1f4936b7,credit_card,4.0,301.31,-1.5102,-48.6274,1.0
790ed9aeafa0852151e9bf544cceb8f3,credit_card,1.0,57.03,-32.0525,-52.1422,1.0
7917c4e7db65be0ff7fbf65a8703a4c6,credit_card,3.0,46.78,-12.8956,-38.4388,1.0
791fa90081e564c24a355b7e20d1c080,credit_card,10.0,448.39,-25.5418,-54.5848,1.0
7928782f780594416a7fc1b2ae7a0b9a,voucher,1.0,81.12,-5.053,-42.8148,1.0
793aa150472c0b8cdbf37ce8785234bd,boleto,1.0,242.12,-23.6638,-46.533,1.0
793f775b1fdf09c2825522d411490094,credit_card,2.0,110.87,-7.4083,-35.273,1.0
794289143465c94af43ae34479a30499,credit_card,1.0,98.22,-23.625,-46.5662,1.0
79475ef805155b6d784d4ceee5d0c32d,credit_card,1.0,37.68,-23.5693,-47.4602,1.0
795c1622cf7a53d63d324e862349d01c,credit_card,5.0,99.74,-25.4121,-49.3564,1.0
795e2dd34c208200aed85b3f44dc2a4b,credit_card,1.0,133.06,-22.7288,-43.5166,1.0
796ac95511a7315f314e0a4459bbc411,boleto,1.0,28.48,-22.1279,-51.4102,1.0
7993617f039446d209d529ac9cc03f1c,credit_card,5.0,60.69,-13.8252,-44.4539,1.0
799791ea009276e4a032b4e524886bfb,credit_card,2.0,128.04,-23.0822,-47.2034,1.0
79a5067ec16a54f34bd3e4a31944adbb,credit_card,1.0,77.64,-27.6002,-48.5069,1.0
79b624e95e6b275e051096fd2aa11fee,credit_card,2.0,76.77,-23.2971,-45.9563,1.0
79b9670556441d20b91695d9fb3b285e,credit_card,8.0,156.73,-23.635,-46.5991,1.0
79c389f4fcc007dfbd1f317f29e85030,credit_card,1.0,128.26,-22.9531,-43.1892,1.0
79c7b9efe38e564b3e20e45a92a64cdb,boleto,1.0,61.75,-23.5269,-46.5619,1.0
79c992b34800f7c200ac412a676e4808,boleto,1.0,148.26,-8.2635,-35.9663,1.0
79ca16160b80eeee06751cfe5960b141,credit_card,4.0,118.17,-22.8791,-43.3394,1.0
79cf3ce992d319c1037e32e9f1235b06,credit_card,4.0,163.78,-20.4833,-54.6389,1.0
79f8edc55e3d120e51eadb6ef67776cb,boleto,1.0,30.28,-23.6321,-46.7608,1.0
7a0831fe6d6dc864eb02f300a083f427,credit_card,1.0,73.16,-23.0006,-43.4047,1.0
7a0c76478ec49e98e14e833ec4a7c11f,credit_card,8.0,148.69,-29.4466,-51.9612,1.0
7a114c4d600e1eb56f331eba875d38a6,boleto,1.0,133.18,-21.2083,-50.4404,1.0
7a19f3fff09616cbb1cf8fdaa05ae032,credit_card,1.0,106.16,-23.0243,-45.5591,1.0
7a1f2bc29e2ffb2b473e330ad0f8d706,credit_card,8.0,158.69,-21.8058,-48.1822,1.0
7a2e3d0f3c070d15ecc33629c0c886d8,credit_card,1.0,112.3,-25.417,-49.2608,1.0
7a3e4679c3c6b435c799ce0550a4c249,credit_card,10.0,188.76,-25.4563,-49.265,1.0
7a40266466ce2ff67d0b344b5916bea8,credit_card,4.0,299.24,-19.6131,-44.0399,1.0
7a40da3af7a607c7275b9b8f71d730c7,credit_card,3.0,281.3,-23.6596,-46.7518,1.0
7a4d9594acdefeb4232a4f154a0fa8e6,credit_card,2.0,115.35,-22.6658,-45.0091,1.0
7a6124ddc27f509ecf916876f5f98e4f,debit_card,1.0,160.22,-22.726,-47.3165,1.0
7a620ae82428e52991054c34da8827e6,credit_card,5.0,52.78,-22.8786,-43.0861,1.0
7a639d9ba2004a29d84867881c7f7d1c,credit_card,4.0,277.57,-21.3635,-48.2296,1.0
7a657a0efc1126c9815302cd646526db,boleto,1.0,72.3,-16.7367,-49.2776,1.0
7a6b512c983462b8c29e4ec4501c48f7,boleto,1.0,454.76,-29.7926,-51.8612,1.0
7a6d185b1276f3f9ac5dc53898260709,credit_card,1.0,52.34,-23.9701,-46.3726,1.0
7a72982960479fc3ec001e4925e1e0dc,boleto,1.0,58.82,-19.5466,-42.1127,1.0
7a75a25ecd1ced4625d10258fed930ac,credit_card,3.0,37.61,-19.9134,-43.9587,1.0
7a814d358e0e731310bd223e372a37be,credit_card,2.0,193.2,-22.7817,-43.4255,1.0
7a84ed46fc6220a95b1de245da6535a8,credit_card,1.0,74.17,-23.366,-47.6756,1.0
7a8d9c9b6f236d307030614634f9274b,credit_card,1.0,30.1,-16.7019,-49.2396,1.0
7a96cd5ea79c99d72de972e98bd4f82a,credit_card,4.0,187.57,-25.3536,-54.2295,1.0
7aa53d2337853b9ca0128f978b6041b9,credit_card,1.0,87.52,-23.5249,-46.5273,1.0
7aae4a80365ca3d33b239e57884d9508,credit_card,3.0,37.82,-23.0315,-46.9811,1.0
7ab43177f9c8132155a5199825505fe9,credit_card,2.0,83.51,-23.5148,-46.348,1.0
7aba2b0bf3a31d5e4b540790c4a33dac,credit_card,1.0,77.65,-19.8304,-43.937,1.0
7ac16e90bb1712cfa5845bda10c0359c,credit_card,1.0,23.78,-23.5544,-46.6283,1.0
7ac71e6b7527644c6ce6d9d8a23ec22f,credit_card,3.0,169.0,-23.5555,-46.8283,1.0
7acadf6b49418ee3fb7df43abe1eb8ac,credit_card,3.0,133.48,-27.1566,-48.5032,1.0
7adb8d1197f85b403246c5c03fd3d221,credit_card,2.0,175.77,-12.9477,-38.4047,1.0
7ae7c0233394d6bb5f0e2d1ad7ac87fa,credit_card,2.0,287.56,-17.8737,-51.7265,1.0
7aedba48051dfe957b59e5d052c16f71,credit_card,3.0,314.21,-25.47,-49.2898,1.0
7b0662b2bc6c7ed0097a51f9aefb376a,credit_card,1.0,132.9,-23.5271,-46.7005,1.0
7b0ee136df77a05cdd20574b3c22dfdb,boleto,1.0,45.03,-23.526,-46.1884,1.0
7b13299286144c82451d495e7cb701f2,credit_card,8.0,382.14,-7.2178,-35.9096,1.0
7b1b45ec0c669ebe4a18f6c9789d0857,credit_card,1.0,96.98,-22.9369,-43.0149,1.0
7b25cfb0962b1fa7f66af937d45ec133,credit_card,6.0,442.36,-22.3869,-41.7848,1.0
7b2a4c7388d44281214ceae7d49b0785,credit_card,4.0,212.27,-21.2635,-48.4955,1.0
7b2bcec826f9d8f92176ff06dbe62c5c,credit_card,1.0,89.3,-23.5055,-46.6023,1.0
7b3b5072c3dbac394a8129ff63cfe845,credit_card,8.0,83.88,-21.2034,-41.8935,1.0
7b3e0d29af0aaa77fc1ffe8d9c39d364,credit_card,1.0,87.3,-23.0315,-46.9811,1.0
7b436cdf595907b9b0b142e8177c0072,credit_card,1.0,30.72,-23.6235,-46.553,1.0
7b466ff1322d3d697cb6112c35f1141e,voucher,1.0,121.6,-27.7253,-48.5065,1.0
7b47476bd22d79e6c7989cde5164b31c,credit_card,1.0,86.02,-23.625,-46.6934,1.0
7b50def89c51f42400b796d7787ed658,credit_card,10.0,1052.14,-20.4864,-54.5932,1.0
7b53ce3d0ba1f84b0ebcef52fffb110d,boleto,1.0,113.44,-20.0959,-42.4429,1.0
7b61100aad1487367e24e050bc73ea13,boleto,1.0,141.48,-19.6308,-43.2223,1.0
7b6aa0021203518774645a9def269ef3,credit_card,1.0,106.29,-23.6278,-46.6957,1.0
7b792fe87c21aa7a92fbd6f2946c5160,boleto,1.0,44.29,-23.7233,-46.7102,1.0
7b89d60183cefde0b3c2dd292c849457,credit_card,1.0,84.75,-15.807,-48.105,1.0
7b8bcdfaf83578e4f23673725df7f3ed,debit_card,1.0,185.2,-26.2303,-52.6645,1.0
7b9b98edd431dc95ca39b162d3bc0569,credit_card,1.0,35.14,-22.9122,-43.2687,1.0
7ba092ede07d6dcfc69de495d9c4b5d2,credit_card,1.0,83.25,-23.08,-52.4608,1.0
7bad2ac7a8edb28ed26c0665f3d86724,boleto,1.0,122.5,-21.5501,-45.735,1.0
7badee34ea54c9fcf27f0e6880bd093b,credit_card,1.0,45.98,-22.331,-49.0999,1.0
7bb11399cad0bf69bea0a74b31ed09b5,credit_card,2.0,138.63,-23.9723,-46.3144,1.0
7bc69a06edaaaa9d75b6950546ec94bc,credit_card,5.0,126.33,-29.1679,-51.5049,1.0
7bcf1cc174419046b5c554e770a7e2a7,credit_card,6.0,506.84,-22.9066,-43.2882,1.0
7be7e4be876f066bf1166355bea0a522,boleto,1.0,44.59,-23.6227,-52.4701,1.0
7be95e5a6ce54f794576924aebf1e22c,credit_card,1.0,154.91,-23.3433,-47.8397,1.0
7bff95e83b82ed3228e004115e553731,credit_card,2.0,229.65,-21.2138,-47.7949,1.0
7c0179b15044913e0cbef59ea577f432,credit_card,4.0,214.09,-20.1385,-40.2478,1.0
7c0b4f7719caf8b29a4c8dbd5a1446c9,credit_card,6.0,435.27,-11.7133,-47.7215,1.0
7c22a046cd18a2bfe87c79e63791c4d6,credit_card,4.0,395.5,-3.7154,-38.5647,1.0
7c22edd8f6e95d1c4df595dfb60644a4,voucher,4.0,159.98999999999998,-23.5531,-46.7498,10.0
7c2c6831120f7c1aeea02c264e7012c3,credit_card,7.0,160.72,-23.5414,-46.7119,1.0
7c353714ed8789f928faaa4191e85197,credit_card,4.0,174.70999999999998,-23.5215,-46.5498,1.0
7c5425861ed5c40b645966a31c605e18,credit_card,7.0,188.04,-8.1153,-34.8967,1.0
7c6157bc4c2bae550d37b6fc445db0d5,credit_card,1.0,61.02,-22.9113,-47.1147,1.0
7c61cd692de43ac73e9f036d3a338c93,credit_card,2.0,85.52,-15.6178,-42.5421,1.0
7c65cf3f80de99df7194eb66d9a9ce98,credit_card,3.0,150.09,-23.663,-46.7917,1.0
7c6da23b9cf5dcb8d2d0891b01e6ccf8,credit_card,3.0,70.37,-19.9261,-43.9662,1.0
7c732327f84562cc7b60128396a74439,credit_card,4.0,136.3,-21.7573,-43.3541,1.0
7c7b2d0a713f1a40594f82b1f295a96a,credit_card,6.0,81.31,-3.7235,-38.5159,1.0
7c7da83f82793be37ab68cfd215cbca8,credit_card,2.0,167.92,-30.1031,-51.2426,1.0
7c805958a97aa5b569173465886f0923,credit_card,1.0,123.33,-22.9374,-43.0221,1.0
7c8dafd3460042237bf73c7460d5fe17,credit_card,1.0,20.78,-20.7867,-49.3593,1.0
7ca4ca65a8c7db0c0b3920d5df18cb4b,credit_card,1.0,92.76,-19.9347,-43.4806,1.0
7ca8be9e060fb1549ff22adbc3f9bae8,credit_card,1.0,244.1,-23.9697,-46.3219,1.0
7ca8c5f7bb0b183973e9f573b02ef9d8,credit_card,1.0,43.28,-22.7666,-41.9087,1.0
7ca927e2dc1febee7484b42dfac3c9d3,credit_card,1.0,119.18,-24.7479,-47.5562,1.0
7cada585114074c655b5319bc4e2a569,boleto,1.0,101.46,-15.8795,-48.0646,1.0
7cb9a6b438fe0a5f228bfd32ff9e1a11,boleto,1.0,164.7,-19.9143,-43.9757,1.0
7cce791a0d926ac8490ca7135968da8a,credit_card,3.0,96.22,-23.0396,-51.8108,1.0
7cd0a8587d428fea43cd6a0bdb64f676,credit_card,3.0,74.74,-8.1256,-34.9027,1.0
7cd967ab548b0000b0d2b182fcc2c930,credit_card,1.0,100.65,-23.6106,-46.6124,1.0
7cdd3f520e6101b32546be2e09b22fe6,credit_card,2.0,173.15,-23.724,-46.7826,1.0
7ceef56a99bac51a85332ec4e0659ac7,credit_card,3.0,120.39,-22.8975,-43.5918,1.0
7d0983269f825d3112e5a64364b1258a,boleto,1.0,381.625,2.8113,-60.6783,1.0
7d0f14e3f7944c2a815e0e24b3ae74d8,credit_card,4.0,134.84,-23.0772,-52.4572,1.0
7d155a12fac42481566b85b7c7b6ba3a,credit_card,1.0,69.33,-23.0097,-46.8543,1.0
7d19f93ed7e2ea8211975b68525b0598,credit_card,2.0,95.8,-15.846,-47.8772,1.0
7d20d64ad7c0ba54e6b6e214614b969b,credit_card,2.0,42.65,-22.8995,-43.1971,1.0
7d2115a29eafdce9e8563c476c72b792,credit_card,1.0,147.06,-23.5306,-46.7269,1.0
7d2362bce7bc745d6aea91c4735b0652,boleto,1.0,117.97,-20.7742,-49.3409,1.0
7d2f9a6c5762a7ecee64eebfab2644d1,voucher,1.0,85.14,-25.421,-49.3474,1.0
7d35233c42c70ecbae6de7bc4aa6d126,boleto,1.0,49.34,-23.6065,-46.657,1.0
7d38334a3ee44842f9e975440db1029f,credit_card,3.0,32.68,-20.4985,-47.3969,3.0
7d3cc964033c8ee02748d80b8002d27c,credit_card,1.0,54.88,-23.579,-46.622,1.0
7d4c8f6ad946c29d7fe6500d6e7179ef,credit_card,1.0,81.55,-23.6236,-50.1693,1.0
7d4f2092516e2d6d87f82491164a3609,credit_card,3.0,158.74,-23.6013,-46.6599,1.0
7d555efc335e63f35a6ade84172d52fd,credit_card,1.0,113.9,-19.9372,-43.9356,1.0
7d83b4034db0c9b0e10912aa70163c34,credit_card,1.0,120.09,-29.9498,-51.1685,1.0
7d864c036b302b27d816156e43fe3885,credit_card,1.0,148.7,-20.9461,-48.4868,1.0
7d8728a536552b955c9a2844e64f6824,credit_card,4.0,309.8,-23.5221,-51.6777,1.0
7d96d0e3e9160720b6538a101955ad26,credit_card,2.0,298.98,-21.6804,-45.9205,1.0
7d9fabf002742f2309860e9351b6a863,boleto,1.0,31.66,-28.9991,-49.7618,1.0
7da12aefce6a8b6112fb9dda7c5c6dd9,credit_card,2.0,62.95,-23.5335,-46.4104,1.0
7da36de856574a97acd9b048bf467adc,credit_card,3.0,126.48,-23.5794,-46.5788,1.0
7db24e2957ede5997568e46aff388277,credit_card,1.0,127.5,-22.8573,-43.2636,1.0
7dbbdc93804b04b7ca7f210269ae253f,boleto,1.0,119.34,-23.5975,-46.6196,1.0
7dbf2dc911cb542d6dd10876adbff5a3,credit_card,2.0,161.52,-22.7251,-47.6303,1.0
7dc1a6dc9f0b89a13f777d59f942fdb1,credit_card,4.0,122.5,-22.8621,-43.3914,1.0
7dc4dd74d322e04c249ceabb0bc1c39b,credit_card,1.0,48.34,-24.1119,-46.6654,1.0
7dcb5dc118b501f403aceeb6d438f33f,boleto,1.0,61.11,-22.894,-42.0333,1.0
7de827ecb30555891a8c3b2ff7341aa7,credit_card,2.0,86.02,-22.9463,-47.0505,1.0
7de8adeb8566fb28cd40004817c392bb,debit_card,1.0,31.24,-23.561,-46.5974,1.0
7df52bd3d822e203bd75224ed8d69e0c,boleto,1.0,170.72,-29.7938,-51.1306,1.0
7df568d4a7381521c38d7772789c84ff,boleto,1.0,62.91,-21.7736,-52.1157,1.0
7dfdfeb6c818452c7b16ca71ce9ee3af,credit_card,1.0,85.27,-3.755,-38.5627,1.0
7e31415f61783fa07f33a486fccdf9b9,boleto,1.0,81.76,-15.6086,-56.0995,1.0
7e410d1a869ec40ee1b4b9afe6364de8,boleto,1.0,67.39,-22.7403,-46.8968,1.0
7e48fce1b9f081327baf3aabf7d1a993,credit_card,8.0,205.31,-22.4278,-44.3063,1.0
7e4ecd0fe41e1c98597eaedf447e2347,boleto,1.0,123.0,-26.4075,-52.3569,1.0
7e52adb10e44edc97057a63fcb29947e,credit_card,1.0,70.36,-23.5452,-46.6576,1.0
7e5641367b72c03fbc85a214e150060f,credit_card,5.0,177.02,-20.0017,-50.3753,1.0
7e56f34c9f4e0627d342c033b6fa3f8d,credit_card,1.0,20.86,-23.5426,-46.6542,1.0
7e57064449560b92abe8f75f92a0a9b8,boleto,1.0,82.13,-22.8864,-43.5589,1.0
7e66a5be4404c9c180b1dae1adb09083,credit_card,1.0,48.62,-23.6199,-46.7467,1.0
7e6977a143b9420c9c2f5d4452f70fbd,credit_card,2.0,54.0,-25.5137,-49.2556,1.0
7e72d16376d45fad2609a12cda155671,credit_card,1.0,53.01,-19.8226,-40.2711,1.0
7e796a8eb4eda5643bdd008b8681c78c,credit_card,1.0,82.88,-15.8303,-47.9229,1.0
7e7d20cebc896fe82ea4bcf605e727a9,credit_card,3.0,93.2,-27.939,-52.9264,1.0
7e7fcf236cdc1c79610748fbdfdfb189,credit_card,2.0,83.42,-26.4576,-48.6171,1.0
7e81d7c5260c1590c9163a1629e56df4,credit_card,3.0,76.17,-22.8974,-51.8885,1.0
7e8cf7d667f2dd08a061422691e05e11,credit_card,1.0,86.15,-21.4667,-47.0053,1.0
7e940e7a039b58afbd11bf54464f59af,credit_card,5.0,335.86,-22.381,-41.7743,1.0
7e97186b74933a825912d33faed2b781,credit_card,4.0,55.93,-23.5033,-46.7204,1.0
7e99525fc257e23fbaf5bf655575749b,credit_card,10.0,718.64,-23.693,-46.6722,1.0
7e9c8bf0d5e030ede68ddf4dcc90ca11,credit_card,2.0,61.34,-21.6048,-48.3656,1.0
7ea4bec68d72e5d00c8c28e6a2c557b7,credit_card,2.0,150.63,-25.6401,-48.4277,1.0
7eb6b25c03556dfd2a2ee982f42074c2,credit_card,2.0,240.23,-30.0468,-51.136,1.0
7eb98c8ac32bd7ba702254f3aca26274,credit_card,6.0,64.51,-21.2718,-50.3306,1.0
7ec1eababd5b609375f53565333a16ca,boleto,1.0,33.68,-23.5643,-46.6787,1.0
7ed520ead2168815edd8435527f90b8a,credit_card,1.0,48.23,-20.2785,-40.4117,1.0
7ed727c7c4fb2d342d10d3e64e712287,credit_card,4.0,197.62,-12.9321,-38.4976,1.0
7ed80b6a72fdb2ac005d4e4509deed91,boleto,1.0,22.27,-23.5347,-46.7851,1.0
7ed8f3109744ca6d5bed7460dd78aeea,credit_card,1.0,454.17,-21.4696,-49.2222,1.0
7edad59112795035c2acbb378d3f7e99,credit_card,2.0,79.16,-25.449,-49.2886,1.0
7edbc949aecddf459d369122349bd6ea,credit_card,3.0,108.95,-7.9971,-35.2107,1.0
7ee9e6c80bf1b7ec4a52639eab6c128c,boleto,1.0,132.46,-22.8817,-47.0505,1.0
7ef15bb849ef9cfccd237c3ae87eb011,credit_card,2.0,139.36,-23.6831,-46.5752,1.0
7ef87ebc535cb9fc50db4eea02fb6089,boleto,1.0,126.68,-30.3364,-54.3237,1.0
7efa5eed041889e5244fabf58cfd7261,credit_card,1.0,104.66,-23.474,-47.4674,1.0
7efd35159536b137cfb7af5ea043e523,voucher,1.0,125.42,-23.5825,-46.7399,1.0
7f056701681de7475f34ab534321396c,boleto,1.0,199.04,-19.3985,-40.0575,1.0
7f0c0fa2f91258466e38fab9dc373a7d,credit_card,1.0,264.09,-22.966,-46.9788,1.0
7f123e562e6524b9f3bae3ffb7180d4e,credit_card,4.0,164.13,-23.4821,-46.6454,1.0
7f1b87a14c6a6102fca1d11bf722af6a,credit_card,3.0,81.89,-22.8824,-43.3495,1.0
